slug,slug,value,read_at,reader
SC4,water_temp,15.40000,2023-07-12 07:11:23,A1
SC4,water_temp,15.60000,2023-07-12 06:11:24,A1
SC4,water_temp,15.80000,2023-07-12 05:11:23,A1
SC4,water_temp,16.20000,2023-07-12 04:11:23,A1
SC4,water_temp,16.50000,2023-07-12 03:11:23,A1
SC4,water_temp,16.90000,2023-07-12 02:11:24,A1
SC4,water_temp,17.30000,2023-07-12 01:11:25,A1
SC4,water_temp,17.80000,2023-07-12 00:11:25,A1
SC4,water_temp,18.30000,2023-07-11 23:11:25,A1
SC4,water_temp,18.70000,2023-07-11 22:11:25,A1
SC4,water_temp,19.10000,2023-07-11 21:11:23,A1
SC4,water_temp,19.50000,2023-07-11 20:11:23,A1
SC4,water_temp,19.90000,2023-07-11 19:11:23,A1
SC4,water_temp,20.30000,2023-07-11 18:11:24,A1
SC4,water_temp,20.60000,2023-07-11 17:11:23,A1
SC4,water_temp,20.70000,2023-07-11 16:11:23,A1
SC4,water_temp,20.40000,2023-07-11 15:11:23,A1
SC4,water_temp,19.80000,2023-07-11 14:11:23,A1
SC4,water_temp,19.10000,2023-07-11 13:11:23,A1
SC4,water_temp,18.40000,2023-07-11 12:11:23,A1
SC4,water_temp,17.70000,2023-07-11 11:11:23,A1
SC4,water_temp,17.00000,2023-07-11 10:11:24,A1
SC4,water_temp,16.40000,2023-07-11 09:11:24,A1
SC4,water_temp,16.10000,2023-07-11 08:11:24,A1
SC4,water_temp,16.00000,2023-07-11 07:11:24,A1
SC4,water_temp,16.20000,2023-07-11 06:11:25,A1
SC4,water_temp,16.30000,2023-07-11 05:11:24,A1
SC4,water_temp,16.50000,2023-07-11 04:11:24,A1
SC4,water_temp,16.70000,2023-07-11 03:11:24,A1
SC4,water_temp,16.90000,2023-07-11 02:11:25,A1
SC4,water_temp,17.20000,2023-07-11 01:11:25,A1
SC4,water_temp,17.50000,2023-07-11 00:11:25,A1
SC4,water_temp,17.80000,2023-07-10 23:11:25,A1
SC4,water_temp,18.10000,2023-07-10 22:11:25,A1
SC4,water_temp,18.40000,2023-07-10 21:11:25,A1
SC4,water_temp,18.60000,2023-07-10 20:11:25,A1
SC4,water_temp,18.80000,2023-07-10 19:11:25,A1
SC4,water_temp,19.00000,2023-07-10 18:11:26,A1
SC4,water_temp,18.90000,2023-07-10 17:09:19,A1
SC4,water_temp,18.60000,2023-07-10 16:09:19,A1
SC4,water_temp,18.30000,2023-07-10 15:09:19,A1
SC4,water_temp,18.10000,2023-07-10 14:09:19,A1
SC4,water_temp,17.70000,2023-07-10 13:09:19,A1
SC4,water_temp,17.30000,2023-07-10 12:09:19,A1
SC4,water_temp,17.00000,2023-07-10 11:09:19,A1
SC4,water_temp,17.00000,2023-07-10 10:09:19,A1
SC4,water_temp,16.90000,2023-07-10 09:09:19,A1
SC4,water_temp,16.60000,2023-07-10 08:09:19,A1
SC4,water_temp,16.50000,2023-07-10 07:09:19,A1
SC4,water_temp,16.60000,2023-07-10 06:09:19,A1
SC4,water_temp,16.80000,2023-07-10 05:09:20,A1
SC4,water_temp,17.00000,2023-07-10 04:09:20,A1
SC4,water_temp,17.20000,2023-07-10 03:09:20,A1
SC4,water_temp,17.40000,2023-07-10 02:09:20,A1
SC4,water_temp,17.70000,2023-07-10 01:09:19,A1
SC4,water_temp,18.00000,2023-07-10 00:09:19,A1
SC4,water_temp,18.40000,2023-07-09 23:09:19,A1
SC4,water_temp,18.80000,2023-07-09 22:09:20,A1
SC4,water_temp,19.10000,2023-07-09 21:09:20,A1
SC4,water_temp,19.60000,2023-07-09 20:09:20,A1
SC4,water_temp,19.90000,2023-07-09 19:09:20,A1
SC4,water_temp,20.20000,2023-07-09 18:09:20,A1
SC4,water_temp,20.40000,2023-07-09 17:11:25,A1
SC4,water_temp,20.20000,2023-07-09 16:11:25,A1
SC4,water_temp,19.90000,2023-07-09 15:11:25,A1
SC4,water_temp,19.40000,2023-07-09 14:11:25,A1
SC4,water_temp,18.50000,2023-07-09 13:11:25,A1
SC4,water_temp,17.80000,2023-07-09 12:11:25,A1
SC4,water_temp,17.10000,2023-07-09 11:11:25,A1
SC4,water_temp,16.40000,2023-07-09 10:11:26,A1
SC4,water_temp,15.90000,2023-07-09 09:11:25,A1
SC4,water_temp,15.60000,2023-07-09 08:11:25,A1
SC4,water_temp,15.60000,2023-07-09 07:11:25,A1
SC4,water_temp,15.80000,2023-07-09 06:11:26,A1
SC4,water_temp,16.00000,2023-07-09 05:11:25,A1
SC4,water_temp,16.30000,2023-07-09 04:11:25,A1
SC4,water_temp,16.60000,2023-07-09 03:11:25,A1
SC4,water_temp,16.90000,2023-07-09 02:11:26,A1
SC4,water_temp,17.20000,2023-07-09 01:11:27,A1
SC4,water_temp,17.60000,2023-07-09 00:11:27,A1
SC4,water_temp,18.00000,2023-07-08 23:11:27,A1
SC4,water_temp,18.30000,2023-07-08 22:11:27,A1
SC4,water_temp,18.60000,2023-07-08 21:11:26,A1
SC4,water_temp,18.90000,2023-07-08 20:11:26,A1
SC4,water_temp,19.10000,2023-07-08 19:11:26,A1
SC4,water_temp,19.40000,2023-07-08 18:11:27,A1
SC4,water_temp,19.50000,2023-07-08 17:11:27,A1
SC4,water_temp,19.50000,2023-07-08 16:11:27,A1
SC4,water_temp,19.30000,2023-07-08 15:11:27,A1
SC4,water_temp,18.70000,2023-07-08 14:11:27,A1
SC4,water_temp,17.80000,2023-07-08 13:11:27,A1
SC4,water_temp,16.90000,2023-07-08 12:11:27,A1
SC4,water_temp,16.00000,2023-07-08 11:11:27,A1
SC4,water_temp,15.40000,2023-07-08 10:11:27,A1
SC4,water_temp,14.80000,2023-07-08 09:11:26,A1
SC4,water_temp,14.50000,2023-07-08 08:11:26,A1
SC4,water_temp,14.50000,2023-07-08 07:11:26,A1
SC4,water_temp,14.60000,2023-07-08 06:11:27,A1
SC4,water_temp,14.90000,2023-07-08 05:11:27,A1
SC4,water_temp,15.20000,2023-07-08 04:11:27,A1
SC4,water_temp,15.50000,2023-07-08 03:11:27,A1
SC4,water_temp,15.80000,2023-07-08 02:11:27,A1
SC4,water_temp,16.20000,2023-07-08 01:11:26,A1
SC4,water_temp,16.60000,2023-07-08 00:11:26,A1
SC4,water_temp,17.10000,2023-07-07 23:11:26,A1
SC4,water_temp,17.50000,2023-07-07 22:11:27,A1
SC4,water_temp,17.90000,2023-07-07 21:11:28,A1
SC4,water_temp,18.20000,2023-07-07 20:11:28,A1
SC4,water_temp,18.50000,2023-07-07 19:11:28,A1
SC4,water_temp,18.80000,2023-07-07 18:11:28,A1
SC4,water_temp,19.00000,2023-07-07 17:11:27,A1
SC4,water_temp,19.10000,2023-07-07 16:11:27,A1
SC4,water_temp,18.80000,2023-07-07 15:11:27,A1
SC4,water_temp,18.20000,2023-07-07 14:11:28,A1
SC4,water_temp,17.40000,2023-07-07 13:11:26,A1
SC4,water_temp,16.50000,2023-07-07 12:11:26,A1
SC4,water_temp,15.60000,2023-07-07 11:11:26,A1
SC4,water_temp,15.00000,2023-07-07 10:11:27,A1
SC4,water_temp,14.50000,2023-07-07 09:11:26,A1
SC4,water_temp,14.20000,2023-07-07 08:11:26,A1
SC4,water_temp,14.10000,2023-07-07 07:11:26,A1
SC4,water_temp,14.30000,2023-07-07 06:11:27,A1
SC4,water_temp,14.50000,2023-07-07 05:11:27,A1
SC4,water_temp,14.90000,2023-07-07 04:11:27,A1
SC4,water_temp,15.20000,2023-07-07 03:11:27,A1
SC4,water_temp,15.50000,2023-07-07 02:11:27,A1
SC4,water_temp,15.80000,2023-07-07 01:11:27,A1
SC4,water_temp,16.20000,2023-07-07 00:11:27,A1
SC4,water_temp,16.60000,2023-07-06 23:11:27,A1
SC4,water_temp,17.10000,2023-07-06 22:11:28,A1
SC4,water_temp,17.40000,2023-07-06 21:11:27,A1
SC4,water_temp,17.80000,2023-07-06 20:11:27,A1
SC4,water_temp,18.20000,2023-07-06 19:11:27,A1
SC4,water_temp,18.40000,2023-07-06 18:11:28,A1
SC4,water_temp,18.60000,2023-07-06 17:11:28,A1
SC4,water_temp,18.70000,2023-07-06 16:11:28,A1
SC4,water_temp,18.40000,2023-07-06 15:11:28,A1
SC4,water_temp,17.80000,2023-07-06 14:11:28,A1
SC4,water_temp,17.00000,2023-07-06 13:11:29,A1
SC4,water_temp,16.20000,2023-07-06 12:11:29,A1
SC4,water_temp,15.30000,2023-07-06 11:11:29,A1
SC4,water_temp,14.60000,2023-07-06 10:11:29,A1
SC4,water_temp,14.10000,2023-07-06 09:11:27,A1
SC4,water_temp,13.80000,2023-07-06 08:11:27,A1
SC4,water_temp,13.70000,2023-07-06 07:11:27,A1
SC4,water_temp,13.80000,2023-07-06 06:11:28,A1
SC4,water_temp,14.10000,2023-07-06 05:11:27,A1
SC4,water_temp,14.40000,2023-07-06 04:11:28,A1
SC4,water_temp,14.60000,2023-07-06 03:11:28,A1
SC4,water_temp,14.90000,2023-07-06 02:11:28,A1
SC4,water_temp,15.20000,2023-07-06 01:11:27,A1
SC4,water_temp,15.60000,2023-07-06 00:11:27,A1
SC4,water_temp,15.90000,2023-07-05 23:11:27,A1
SC4,water_temp,16.40000,2023-07-05 22:11:28,A1
SC4,water_temp,16.70000,2023-07-05 21:11:29,A1
SC4,water_temp,17.10000,2023-07-05 20:11:29,A1
SC4,water_temp,17.40000,2023-07-05 19:11:29,A1
SC4,water_temp,17.70000,2023-07-05 18:11:29,A1
SC4,water_temp,17.90000,2023-07-05 17:11:29,A1
SC4,water_temp,17.90000,2023-07-05 16:11:29,A1
SC4,water_temp,17.70000,2023-07-05 15:11:29,A1
SC4,water_temp,17.20000,2023-07-05 14:11:29,A1
SC4,water_temp,16.40000,2023-07-05 13:11:28,A1
SC4,water_temp,15.60000,2023-07-05 12:11:28,A1
SC4,water_temp,14.80000,2023-07-05 11:11:28,A1
SC4,water_temp,14.20000,2023-07-05 10:11:29,A1
SC4,water_temp,13.70000,2023-07-05 09:11:29,A1
SC4,water_temp,13.40000,2023-07-05 08:11:29,A1
SC4,water_temp,13.40000,2023-07-05 07:11:29,A1
SC4,water_temp,13.50000,2023-07-05 06:11:29,A1
SC4,water_temp,13.70000,2023-07-05 05:11:27,A1
SC4,water_temp,14.00000,2023-07-05 04:11:27,A1
SC4,water_temp,14.30000,2023-07-05 03:11:27,A1
SC4,water_temp,14.60000,2023-07-05 02:11:28,A1
SC4,water_temp,14.90000,2023-07-05 01:11:28,A1
SC4,water_temp,15.20000,2023-07-05 00:11:28,A1
SC4,water_temp,15.60000,2023-07-04 23:11:28,A1
SC4,water_temp,16.00000,2023-07-04 22:11:29,A1
SC4,water_temp,16.40000,2023-07-04 21:11:29,A1
SC4,water_temp,16.70000,2023-07-04 20:11:29,A1
SC4,water_temp,17.10000,2023-07-04 19:11:29,A1
SC4,water_temp,17.40000,2023-07-04 18:11:29,A1
SC4,water_temp,17.60000,2023-07-04 17:11:28,A1
SC4,water_temp,17.80000,2023-07-04 16:11:28,A1
SC4,water_temp,17.50000,2023-07-04 15:11:28,A1
SC4,water_temp,17.00000,2023-07-04 14:11:29,A1
SC4,water_temp,16.10000,2023-07-04 13:11:29,A1
SC4,water_temp,15.30000,2023-07-04 12:11:29,A1
SC4,water_temp,14.50000,2023-07-04 11:11:29,A1
SC4,water_temp,13.90000,2023-07-04 10:11:30,A1
SC4,water_temp,13.40000,2023-07-04 09:11:29,A1
SC4,water_temp,13.20000,2023-07-04 08:11:29,A1
SC4,water_temp,13.10000,2023-07-04 07:11:29,A1
SC4,water_temp,13.30000,2023-07-04 06:11:30,A1
SC4,water_temp,13.60000,2023-07-04 05:11:28,A1
SC4,water_temp,14.00000,2023-07-04 04:11:28,A1
SC4,water_temp,14.40000,2023-07-04 03:11:28,A1
SC4,water_temp,14.70000,2023-07-04 02:11:29,A1
SC4,water_temp,15.00000,2023-07-04 01:11:29,A1
SC4,water_temp,15.40000,2023-07-04 00:11:29,A1
SC4,water_temp,15.80000,2023-07-03 23:11:29,A1
SC4,water_temp,16.20000,2023-07-03 22:11:29,A1
SC4,water_temp,16.70000,2023-07-03 21:11:28,A1
SC4,water_temp,17.10000,2023-07-03 20:11:28,A1
SC4,water_temp,17.50000,2023-07-03 19:11:28,A1
SC4,water_temp,17.80000,2023-07-03 18:11:29,A1
SC4,water_temp,18.00000,2023-07-03 17:11:29,A1
SC4,water_temp,18.10000,2023-07-03 16:11:29,A1
SC4,water_temp,18.00000,2023-07-03 15:11:29,A1
SC4,water_temp,17.50000,2023-07-03 14:11:30,A1
SC4,water_temp,16.80000,2023-07-03 13:11:30,A1
SC4,water_temp,16.10000,2023-07-03 12:11:30,A1
SC4,water_temp,15.40000,2023-07-03 11:11:30,A1
SC4,water_temp,14.80000,2023-07-03 10:11:30,A1
SC4,water_temp,14.40000,2023-07-03 09:11:30,A1
SC4,water_temp,14.10000,2023-07-03 08:11:30,A1
SC4,water_temp,14.10000,2023-07-03 07:11:30,A1
SC4,water_temp,14.20000,2023-07-03 06:11:30,A1
SC4,water_temp,14.50000,2023-07-03 05:11:30,A1
SC4,water_temp,14.80000,2023-07-03 04:11:30,A1
SC4,water_temp,15.20000,2023-07-03 03:11:30,A1
SC4,water_temp,15.50000,2023-07-03 02:11:31,A1
SC4,water_temp,15.80000,2023-07-03 01:11:29,A1
SC4,water_temp,16.10000,2023-07-03 00:11:29,A1
SC4,water_temp,16.50000,2023-07-02 23:11:29,A1
SC4,water_temp,16.80000,2023-07-02 22:11:30,A1
SC4,water_temp,17.20000,2023-07-02 21:11:29,A1
SC4,water_temp,17.60000,2023-07-02 20:11:29,A1
SC4,water_temp,18.00000,2023-07-02 19:11:29,A1
SC4,water_temp,18.30000,2023-07-02 18:11:30,A1
SC4,water_temp,18.50000,2023-07-02 17:11:30,A1
SC4,water_temp,18.60000,2023-07-02 16:11:30,A1
SC4,water_temp,18.40000,2023-07-02 15:11:30,A1
SC4,water_temp,17.90000,2023-07-02 14:11:30,A1
SC4,water_temp,17.20000,2023-07-02 13:11:30,A1
SC4,water_temp,16.30000,2023-07-02 12:11:30,A1
SC4,water_temp,15.50000,2023-07-02 11:11:30,A1
SC4,water_temp,14.90000,2023-07-02 10:11:30,A1
SC4,water_temp,14.50000,2023-07-02 09:11:31,A1
SC4,water_temp,14.30000,2023-07-02 08:11:31,A1
SC4,water_temp,14.30000,2023-07-02 07:11:31,A1
SC4,water_temp,14.40000,2023-07-02 06:11:31,A1
SC4,water_temp,14.70000,2023-07-02 05:11:30,A1
SC4,water_temp,15.00000,2023-07-02 04:11:30,A1
SC4,water_temp,15.40000,2023-07-02 03:11:30,A1
SC4,water_temp,15.80000,2023-07-02 02:11:31,A1
SC4,water_temp,16.10000,2023-07-02 01:11:29,A1
SC4,water_temp,16.40000,2023-07-02 00:11:29,A1
SC4,water_temp,16.80000,2023-07-01 23:11:29,A1
SC4,water_temp,17.10000,2023-07-01 22:11:30,A1
SC4,water_temp,17.50000,2023-07-01 21:11:30,A1
SC4,water_temp,17.90000,2023-07-01 20:11:30,A1
SC4,water_temp,18.30000,2023-07-01 19:11:30,A1
SC4,water_temp,18.60000,2023-07-01 18:11:30,A1
SC4,water_temp,18.80000,2023-07-01 17:11:31,A1
SC4,water_temp,18.80000,2023-07-01 16:11:31,A1
SC4,water_temp,18.50000,2023-07-01 15:11:31,A1
SC4,water_temp,18.00000,2023-07-01 14:11:31,A1
SC4,water_temp,17.30000,2023-07-01 13:11:30,A1
SC4,water_temp,16.50000,2023-07-01 12:11:30,A1
SC4,water_temp,15.80000,2023-07-01 11:11:30,A1
SC4,water_temp,15.10000,2023-07-01 10:11:31,A1
SC4,water_temp,14.60000,2023-07-01 09:11:31,A1
SC4,water_temp,14.50000,2023-07-01 08:11:31,A1
SC4,water_temp,14.50000,2023-07-01 07:11:31,A1
SC4,water_temp,14.60000,2023-07-01 06:11:31,A1
SC4,water_temp,14.80000,2023-07-01 05:11:32,A1
SC4,water_temp,15.00000,2023-07-01 04:11:32,A1
SC4,water_temp,15.30000,2023-07-01 03:11:32,A1
SC4,water_temp,15.60000,2023-07-01 02:11:32,A1
SC4,water_temp,15.80000,2023-07-01 01:11:32,A1
SC4,water_temp,16.10000,2023-07-01 00:11:32,A1
SC4,water_temp,16.30000,2023-06-30 23:11:32,A1
SC4,water_temp,16.60000,2023-06-30 22:11:32,A1
SC4,water_temp,16.90000,2023-06-30 21:11:30,A1
SC4,water_temp,17.20000,2023-06-30 20:11:30,A1
SC4,water_temp,17.50000,2023-06-30 19:11:30,A1
SC4,water_temp,17.80000,2023-06-30 18:11:31,A1
SC4,water_temp,17.90000,2023-06-30 17:11:31,A1
SC4,water_temp,17.90000,2023-06-30 16:11:31,A1
SC4,water_temp,17.60000,2023-06-30 15:11:31,A1
SC4,water_temp,17.10000,2023-06-30 14:11:31,A1
SC4,water_temp,16.40000,2023-06-30 13:11:31,A1
SC4,water_temp,15.60000,2023-06-30 12:11:31,A1
SC4,water_temp,14.90000,2023-06-30 11:11:31,A1
SC4,water_temp,14.20000,2023-06-30 10:11:31,A1
SC4,water_temp,13.80000,2023-06-30 09:11:32,A1
SC4,water_temp,13.60000,2023-06-30 08:11:32,A1
SC4,water_temp,13.60000,2023-06-30 07:11:32,A1
SC4,water_temp,13.70000,2023-06-30 06:11:32,A1
SC4,water_temp,13.90000,2023-06-30 05:11:31,A1
SC4,water_temp,14.10000,2023-06-30 04:11:31,A1
SC4,water_temp,14.40000,2023-06-30 03:11:31,A1
SC4,water_temp,14.60000,2023-06-30 02:11:32,A1
SC4,water_temp,14.90000,2023-06-30 01:11:31,A1
SC4,water_temp,15.10000,2023-06-30 00:11:31,A1
SC4,water_temp,15.30000,2023-06-29 23:11:31,A1
SC4,water_temp,15.60000,2023-06-29 22:11:32,A1
SC4,water_temp,15.80000,2023-06-29 21:11:31,A1
SC4,water_temp,16.10000,2023-06-29 20:11:31,A1
SC4,water_temp,16.40000,2023-06-29 19:11:31,A1
SC4,water_temp,16.60000,2023-06-29 18:11:31,A1
SC4,water_temp,16.70000,2023-06-29 17:11:32,A1
SC4,water_temp,16.70000,2023-06-29 16:11:32,A1
SC4,water_temp,16.40000,2023-06-29 15:11:32,A1
SC4,water_temp,15.90000,2023-06-29 14:11:32,A1
SC4,water_temp,15.20000,2023-06-29 13:11:31,A1
SC4,water_temp,14.40000,2023-06-29 12:11:31,A1
SC4,water_temp,13.70000,2023-06-29 11:11:31,A1
SC4,water_temp,13.10000,2023-06-29 10:11:32,A1
SC4,water_temp,12.70000,2023-06-29 09:11:31,A1
SC4,water_temp,12.40000,2023-06-29 08:11:31,A1
SC4,water_temp,12.30000,2023-06-29 07:11:31,A1
SC4,water_temp,12.40000,2023-06-29 06:11:32,A1
SC4,water_temp,12.40000,2023-06-29 05:11:32,A1
SC4,water_temp,12.60000,2023-06-29 04:11:32,A1
SC4,water_temp,12.60000,2023-06-29 03:11:32,A1
SC4,water_temp,12.80000,2023-06-29 02:11:33,A1
SC4,water_temp,12.80000,2023-06-29 01:11:33,A1
SC4,water_temp,12.90000,2023-06-29 00:11:33,A1
SC4,water_temp,13.00000,2023-06-28 23:11:33,A1
SC4,water_temp,13.00000,2023-06-28 22:11:33,A1
SC4,water_temp,13.10000,2023-06-28 21:11:32,A1
SC4,water_temp,13.30000,2023-06-28 20:11:32,A1
SC4,water_temp,13.40000,2023-06-28 19:11:32,A1
SC4,water_temp,13.60000,2023-06-28 18:11:33,A1
SC4,water_temp,13.60000,2023-06-28 17:11:33,A1
SC4,water_temp,13.70000,2023-06-28 16:11:33,A1
SC4,water_temp,13.60000,2023-06-28 15:11:33,A1
SC4,water_temp,13.40000,2023-06-28 14:11:33,A1
SC4,water_temp,13.00000,2023-06-28 13:11:32,A1
SC4,water_temp,12.80000,2023-06-28 12:11:32,A1
SC4,water_temp,12.70000,2023-06-28 11:11:32,A1
SC4,water_temp,12.50000,2023-06-28 10:11:33,A1
SC4,water_temp,12.30000,2023-06-28 09:11:32,A1
SC4,water_temp,12.20000,2023-06-28 08:11:32,A1
SC4,water_temp,12.20000,2023-06-28 07:11:32,A1
SC4,water_temp,12.30000,2023-06-28 06:11:33,A1
SC4,water_temp,12.30000,2023-06-28 05:11:33,A1
SC4,water_temp,12.40000,2023-06-28 04:11:33,A1
SC4,water_temp,12.50000,2023-06-28 03:11:33,A1
SC4,water_temp,12.60000,2023-06-28 02:11:33,A1
SC4,water_temp,12.70000,2023-06-28 01:11:33,A1
SC4,water_temp,12.90000,2023-06-28 00:11:33,A1
SC4,water_temp,13.00000,2023-06-27 23:11:33,A1
SC4,water_temp,13.20000,2023-06-27 22:11:34,A1
SC4,water_temp,13.40000,2023-06-27 21:11:34,A1
SC4,water_temp,13.50000,2023-06-27 20:11:34,A1
SC4,water_temp,13.70000,2023-06-27 19:11:34,A1
SC4,water_temp,13.90000,2023-06-27 18:11:34,A1
SC4,water_temp,13.90000,2023-06-27 17:11:33,A1
SC4,water_temp,13.80000,2023-06-27 16:11:33,A1
SC4,water_temp,13.70000,2023-06-27 15:11:33,A1
SC4,water_temp,13.80000,2023-06-27 14:11:34,A1
SC4,water_temp,13.80000,2023-06-27 13:11:32,A1
SC4,water_temp,13.60000,2023-06-27 12:11:32,A1
SC4,water_temp,13.20000,2023-06-27 11:11:32,A1
SC4,water_temp,12.70000,2023-06-27 10:11:33,A1
SC4,water_temp,12.50000,2023-06-27 09:11:34,A1
SC4,water_temp,12.30000,2023-06-27 08:11:34,A1
SC4,water_temp,12.30000,2023-06-27 07:11:34,A1
SC4,water_temp,12.30000,2023-06-27 06:11:34,A1
SC4,water_temp,12.40000,2023-06-27 05:11:34,A1
SC4,water_temp,12.50000,2023-06-27 04:11:34,A1
SC4,water_temp,12.60000,2023-06-27 03:11:34,A1
SC4,water_temp,12.80000,2023-06-27 02:11:34,A1
SC4,water_temp,12.90000,2023-06-27 01:11:34,A1
SC4,water_temp,13.00000,2023-06-27 00:11:34,A1
SC4,water_temp,13.10000,2023-06-26 23:11:34,A1
SC4,water_temp,13.30000,2023-06-26 22:11:34,A1
SC4,water_temp,13.50000,2023-06-26 21:11:34,A1
SC4,water_temp,13.60000,2023-06-26 20:11:34,A1
SC4,water_temp,13.80000,2023-06-26 19:11:34,A1
SC4,water_temp,14.00000,2023-06-26 18:11:35,A1
SC4,water_temp,14.10000,2023-06-26 17:11:35,A1
SC4,water_temp,14.10000,2023-06-26 16:11:35,A1
SC4,water_temp,13.90000,2023-06-26 15:11:35,A1
SC4,water_temp,13.30000,2023-06-26 14:11:35,A1
SC4,water_temp,13.10000,2023-06-26 13:11:34,A1
SC4,water_temp,13.10000,2023-06-26 12:11:34,A1
SC4,water_temp,12.90000,2023-06-26 11:11:34,A1
SC4,water_temp,12.40000,2023-06-26 10:11:34,A1
SC4,water_temp,12.00000,2023-06-26 09:11:34,A1
SC4,water_temp,12.00000,2023-06-26 08:11:34,A1
SC4,water_temp,12.10000,2023-06-26 07:11:34,A1
SC4,water_temp,12.20000,2023-06-26 06:11:34,A1
SC4,water_temp,12.30000,2023-06-26 05:11:34,A1
SC4,water_temp,12.50000,2023-06-26 04:11:34,A1
SC4,water_temp,12.70000,2023-06-26 03:11:34,A1
SC4,water_temp,12.90000,2023-06-26 02:11:34,A1
SC4,water_temp,13.00000,2023-06-26 01:11:34,A1
SC4,water_temp,13.20000,2023-06-26 00:11:34,A1
SC4,water_temp,13.30000,2023-06-25 23:11:34,A1
SC4,water_temp,13.50000,2023-06-25 22:11:35,A1
SC4,water_temp,13.70000,2023-06-25 21:11:35,A1
SC4,water_temp,14.00000,2023-06-25 20:11:35,A1
SC4,water_temp,14.30000,2023-06-25 19:11:35,A1
SC4,water_temp,14.50000,2023-06-25 18:11:35,A1
SC4,water_temp,14.70000,2023-06-25 17:11:34,A1
SC4,water_temp,14.70000,2023-06-25 16:11:34,A1
SC4,water_temp,14.30000,2023-06-25 15:11:34,A1
SC4,water_temp,13.80000,2023-06-25 14:11:35,A1
SC4,water_temp,13.30000,2023-06-25 13:11:34,A1
SC4,water_temp,12.80000,2023-06-25 12:11:34,A1
SC4,water_temp,12.30000,2023-06-25 11:11:34,A1
SC4,water_temp,11.70000,2023-06-25 10:11:34,A1
SC4,water_temp,11.30000,2023-06-25 09:11:34,A1
SC4,water_temp,11.20000,2023-06-25 08:11:34,A1
SC4,water_temp,11.20000,2023-06-25 07:11:34,A1
SC4,water_temp,11.30000,2023-06-25 06:11:34,A1
SC4,water_temp,11.90000,2023-06-25 05:11:34,A1
SC4,water_temp,11.70000,2023-06-25 04:11:34,A1
SC4,water_temp,11.90000,2023-06-25 03:11:34,A1
SC4,water_temp,12.10000,2023-06-25 02:11:35,A1
SC4,water_temp,12.30000,2023-06-25 01:11:35,A1
SC4,water_temp,12.50000,2023-06-25 00:11:35,A1
SC4,water_temp,12.70000,2023-06-24 23:11:35,A1
SC4,water_temp,13.00000,2023-06-24 22:11:35,A1
SC4,water_temp,13.20000,2023-06-24 21:11:34,A1
SC4,water_temp,13.30000,2023-06-24 20:11:34,A1
SC4,water_temp,13.50000,2023-06-24 19:11:34,A1
SC4,water_temp,13.60000,2023-06-24 18:11:35,A1
SC4,water_temp,13.70000,2023-06-24 17:11:36,A1
SC4,water_temp,13.80000,2023-06-24 16:11:36,A1
SC4,water_temp,13.60000,2023-06-24 15:11:36,A1
SC4,water_temp,13.30000,2023-06-24 14:11:36,A1
SC4,water_temp,12.80000,2023-06-24 13:11:35,A1
SC4,water_temp,12.20000,2023-06-24 12:11:35,A1
SC4,water_temp,11.40000,2023-06-24 11:11:35,A1
SC4,water_temp,10.80000,2023-06-24 10:11:36,A1
SC4,water_temp,10.30000,2023-06-24 09:11:35,A1
SC4,water_temp,10.10000,2023-06-24 08:11:35,A1
SC4,water_temp,10.00000,2023-06-24 07:11:35,A1
SC4,water_temp,10.10000,2023-06-24 06:11:35,A1
SC4,water_temp,10.30000,2023-06-24 05:11:35,A1
SC4,water_temp,10.50000,2023-06-24 04:11:35,A1
SC4,water_temp,10.70000,2023-06-24 03:11:35,A1
SC4,water_temp,10.90000,2023-06-24 02:11:36,A1
SC4,water_temp,11.10000,2023-06-24 01:11:35,A1
SC4,water_temp,11.30000,2023-06-24 00:11:35,A1
SC4,water_temp,11.50000,2023-06-23 23:11:35,A1
SC4,water_temp,11.60000,2023-06-23 22:11:36,A1
SC4,water_temp,11.80000,2023-06-23 21:11:35,A1
SC4,water_temp,11.90000,2023-06-23 20:11:35,A1
SC4,water_temp,12.00000,2023-06-23 19:11:35,A1
SC4,water_temp,12.10000,2023-06-23 18:11:36,A1
SC4,water_temp,12.10000,2023-06-23 17:11:37,A1
SC4,water_temp,12.10000,2023-06-23 16:11:37,A1
SC4,water_temp,11.90000,2023-06-23 15:11:37,A1
SC4,water_temp,11.70000,2023-06-23 14:11:37,A1
SC4,water_temp,11.40000,2023-06-23 13:11:36,A1
SC4,water_temp,11.00000,2023-06-23 12:11:36,A1
SC4,water_temp,10.50000,2023-06-23 11:11:36,A1
SC4,water_temp,10.20000,2023-06-23 10:11:37,A1
SC4,water_temp,10.00000,2023-06-23 09:11:34,A1
SC4,water_temp,10.00000,2023-06-23 08:11:34,A1
SC4,water_temp,10.00000,2023-06-23 07:11:34,A1
SC4,water_temp,10.10000,2023-06-23 06:11:35,A1
SC4,water_temp,10.30000,2023-06-23 05:11:36,A1
SC4,water_temp,10.60000,2023-06-23 04:11:36,A1
SC4,water_temp,10.80000,2023-06-23 03:11:36,A1
SC4,water_temp,11.10000,2023-06-23 02:11:36,A1
SC4,water_temp,11.30000,2023-06-23 01:11:36,A1
SC4,water_temp,11.60000,2023-06-23 00:11:36,A1
SC4,water_temp,11.70000,2023-06-22 23:11:36,A1
SC4,water_temp,11.90000,2023-06-22 22:11:36,A1
